1046152,4,5,5,7,5,4,4,3,2,2,2,5,7,6,6,8,5,3,6,3,0.435
1046153,5,4,4,2,4,6,5,4,2,5,7,6,6,3,7,8,7,8,3,5,0.505
1046154,5,4,2,4,7,5,3,3,4,8,10,6,6,5,2,6,6,6,3,5,0.515
1046157,7,3,5,2,2,5,4,6,3,4,4,5,10,2,7,9,5,5,1,5,0.49
1046158,3,5,5,3,6,3,5,3,5,6,5,7,6,3,5,4,7,4,8,4,0.485
1046159,6,9,5,4,5,5,4,6,4,2,9,6,8,4,1,6,7,3,7,4,0.53
1046160,5,4,4,8,5,4,7,4,5,3,3,2,6,7,4,4,7,3,8,5,0.49
1046161,3,6,5,5,4,4,5,2,3,3,4,5,9,3,4,6,5,5,5,6,0.435
1046162,7,4,4,5,8,3,5,3,7,4,8,6,4,6,3,5,5,4,3,3,0.475
1046165,4,3,5,3,7,8,7,2,8,4,3,9,5,4,3,3,5,3,3,4,0.445
1046166,8,6,5,2,8,5,1,8,6,4,4,4,4,1,5,3,2,5,5,5,0.495
1046167,8,3,7,3,5,6,4,5,3,2,3,5,7,8,4,5,3,4,4,5,0.445
1046169,5,3,4,2,5,6,3,5,4,6,3,4,8,5,4,6,8,6,7,3,0.5
1046170,2,6,3,8,4,4,2,8,5,5,6,4,1,1,4,8,7,6,5,5,0.445
1046171,5,3,6,6,2,5,3,7,3,6,5,8,5,9,4,6,5,1,7,9,0.545
1046172,3,8,3,3,5,5,3,3,7,7,5,3,6,4,7,3,2,5,3,3,0.42
1046173,4,4,5,6,9,5,6,5,3,5,2,4,4,5,6,6,5,3,4,4,0.47
1046175,5,2,7,8,2,8,4,4,4,5,3,8,10,4,6,3,7,5,5,2,0.51
1046176,6,6,7,5,5,2,6,3,3,5,6,4,9,4,4,4,4,6,4,5,0.52
1046178,4,3,2,2,3,5,2,6,8,3,5,6,7,6,9,8,5,5,4,4,0.51
1046179,3,6,8,6,5,5,5,8,6,6,7,3,6,0,4,6,5,5,3,7,0.52
1046180,3,3,5,2,5,5,3,1,3,2,2,8,2,1,4,4,2,3,3,4,0.32
1046181,2,3,6,7,6,7,5,6,5,7,7,3,6,2,7,2,6,3,4,2,0.48
1046182,4,7,5,4,4,2,9,6,10,7,8,2,8,3,4,6,5,3,7,6,0.58
1046183,3,4,4,7,7,6,5,8,3,2,5,9,6,4,4,4,4,9,5,10,0.565
1046184,6,5,4,5,7,5,3,4,9,4,10,5,6,5,4,7,7,5,5,3,0.57
1046185,5,8,5,5,8,5,7,5,6,3,5,5,4,6,6,5,6,6,5,5,0.575
1046186,3,5,8,5,6,3,6,3,2,6,5,5,6,4,5,6,6,4,2,5,0.47
1046187,4,2,7,4,3,7,6,1,9,3,5,4,4,4,6,4,6,4,7,6,0.5
1046188,6,7,5,3,4,5,5,6,6,6,8,7,4,9,6,3,5,4,3,8,0.575
1046189,5,2,4,4,7,7,2,6,2,3,4,5,5,6,3,6,6,2,5,4,0.42
1046190,4,4,4,3,6,5,6,6,5,3,0,1,6,4,5,4,5,5,6,2,0.42
1046191,3,2,9,6,4,7,5,6,1,6,6,3,6,5,4,6,3,2,6,5,0.47
1046192,5,7,6,5,4,6,3,3,3,5,6,3,6,2,6,5,1,5,1,3,0.42
1046193,5,1,5,5,7,2,2,7,6,7,5,3,3,5,4,4,2,5,8,4,0.46
1046194,5,7,5,5,6,1,2,4,5,6,5,6,3,5,6,6,8,4,5,4,0.485
1046195,2,3,4,4,3,8,5,3,6,5,3,7,3,8,7,5,4,7,7,2,0.465
1046198,3,4,3,4,10,4,5,4,5,4,6,7,4,8,6,2,4,3,5,7,0.475
1046199,2,3,8,4,5,7,7,3,4,3,4,6,5,7,2,2,5,5,1,8,0.495
1046200,6,2,5,8,8,6,7,4,6,7,3,4,4,6,4,4,3,5,8,7,0.54
1046203,4,7,4,7,6,8,6,4,5,2,1,4,6,5,5,5,5,6,7,4,0.505
1046204,8,6,4,5,3,8,6,7,6,9,10,1,8,4,4,6,4,3,4,3,0.57
1046206,4,4,7,2,5,8,4,5,3,7,3,5,5,8,2,4,9,6,5,4,0.555
1046207,4,7,5,6,4,2,4,9,5,7,7,9,6,5,3,4,4,5,6,5,0.54
1046208,10,5,6,2,10,2,8,7,8,1,1,2,4,3,10,5,4,6,5,6,0.535
1046210,8,3,6,3,4,6,5,6,7,2,3,4,3,1,3,8,4,7,4,3,0.425
1046211,1,4,4,7,4,8,4,4,3,8,2,5,6,3,3,1,4,3,3,8,0.42
1046212,3,2,4,6,6,4,5,5,2,3,3,6,8,8,6,3,5,4,3,4,0.405
1046213,4,5,4,4,3,5,5,9,3,3,6,3,7,2,1,9,5,4,3,5,0.495
1046214,2,8,7,7,4,4,2,6,2,5,2,5,6,7,3,5,3,5,5,3,0.495
1046216,4,5,4,6,5,6,5,6,5,6,9,4,7,6,5,1,4,8,6,5,0.56
1046217,2,2,6,5,5,4,8,5,4,5,6,5,9,5,10,6,5,4,6,8,0.58
1046218,2,5,6,4,7,7,2,7,5,6,2,3,8,1,4,3,4,8,3,5,0.505
1046220,4,7,4,5,3,0,4,4,9,4,9,3,1,3,4,7,8,6,7,6,0.5
1046221,7,7,1,4,4,6,3,5,3,6,5,4,6,5,7,3,5,8,6,4,0.5
1046222,5,9,5,6,1,6,6,5,5,4,7,4,8,4,6,5,4,4,6,6,0.555
1046223,3,5,2,8,7,6,3,1,5,5,4,6,4,5,4,3,6,7,2,4,0.425
1046224,5,5,5,4,4,3,5,3,4,8,9,7,7,4,5,6,3,4,6,7,0.535
1046225,3,6,5,4,9,3,5,3,5,7,1,4,3,7,6,3,5,6,4,4,0.455
1046226,6,4,6,8,3,8,5,2,10,5,3,8,7,4,10,3,4,6,3,6,0.575
1046227,4,4,6,5,5,8,4,3,6,4,4,4,6,5,4,6,7,5,6,8,0.535
1046229,8,3,4,2,7,4,4,6,6,4,9,5,2,5,5,7,6,4,6,8,0.535
1046230,5,3,5,3,9,3,3,5,4,4,4,8,2,3,2,3,7,3,4,7,0.43
1046231,4,6,6,5,10,4,7,2,6,3,4,6,6,2,9,4,5,1,4,4,0.52
1046233,7,4,7,2,9,8,4,7,6,3,4,7,6,6,2,5,6,4,0,3,0.495
1046234,5,5,4,5,5,8,7,6,4,4,7,2,5,3,4,4,3,4,5,5,0.5
1046236,4,6,4,9,3,4,6,6,2,4,7,8,3,2,3,10,3,6,6,5,0.525
1046237,8,5,4,5,6,4,5,10,3,6,5,5,4,6,5,4,5,3,6,8,0.54
1046238,6,3,3,5,7,6,6,4,3,4,5,4,5,9,5,4,5,5,4,4,0.51
1046239,5,4,3,5,9,3,4,7,2,3,5,7,8,2,6,7,4,5,6,9,0.55
1046240,3,5,6,9,5,1,7,7,5,5,7,3,4,4,9,6,4,3,6,5,0.52
1046242,4,9,6,4,2,5,4,4,6,1,5,5,5,5,7,4,4,4,4,5,0.455
1046244,1,8,4,6,6,1,4,7,6,5,6,5,3,3,8,4,6,5,1,10,0.495
1046245,7,7,2,5,4,6,6,6,5,7,4,4,8,6,6,5,3,7,3,4,0.535
1046247,6,6,7,4,5,5,5,4,10,3,9,1,5,2,3,7,8,8,8,3,0.57
1046248,4,6,3,7,5,6,4,5,5,3,5,3,5,3,8,4,5,7,4,6,0.475
1046249,2,3,4,1,9,5,3,3,7,3,2,6,5,3,4,5,3,5,3,6,0.41
1046251,7,6,7,1,7,4,4,5,8,2,4,3,5,4,7,4,7,3,3,5,0.48
1046252,7,3,7,4,7,4,7,2,3,7,4,8,5,7,4,4,3,4,6,6,0.51
1046253,4,2,9,5,4,5,5,4,2,7,4,6,7,4,6,4,4,4,2,3,0.45
1046254,7,3,4,5,6,4,8,5,4,3,5,5,7,4,4,5,3,3,7,6,0.485
1046255,8,5,1,5,8,4,1,7,4,4,4,5,4,7,3,6,3,4,6,3,0.485
1046256,4,6,5,3,4,4,4,6,6,4,9,3,5,5,7,5,4,4,6,4,0.53
1046259,4,4,4,5,5,8,5,2,4,9,5,5,3,6,6,5,3,7,6,3,0.54
1046260,3,4,5,5,5,6,2,4,3,6,5,6,9,3,4,5,4,6,5,2,0.455
1046261,4,8,6,9,8,5,8,6,6,5,4,3,5,8,4,7,7,2,6,5,0.61
1046262,3,2,3,3,6,6,3,4,3,6,4,6,4,2,9,5,4,2,4,0,0.385
1046264,9,6,2,4,4,3,2,5,7,2,6,9,4,3,4,6,2,6,10,7,0.54
1046266,3,6,8,6,9,2,9,6,9,4,3,8,9,8,2,7,3,5,4,5,0.61
1046267,4,4,6,1,4,2,5,2,7,7,6,9,6,3,3,7,2,6,5,7,0.49
1046268,6,4,7,4,2,3,5,7,3,5,1,8,2,7,1,6,2,9,3,3,0.42
1046269,5,7,9,7,5,4,1,8,2,5,6,6,9,5,6,3,4,4,6,5,0.54
1046270,5,5,5,6,4,4,7,5,7,8,7,4,7,3,3,4,4,7,8,7,0.56
1046271,4,3,8,5,5,8,3,6,4,8,4,8,4,7,7,6,3,4,6,3,0.545
1046272,7,1,7,2,5,4,7,6,2,8,3,5,4,6,9,4,7,3,6,3,0.515
1046274,5,4,6,3,5,5,6,3,8,5,2,1,8,3,4,4,8,4,4,3,0.435
1046275,4,5,4,4,9,3,6,6,7,4,4,7,3,5,4,5,6,5,2,1,0.52
1046276,7,3,5,6,4,3,1,4,3,3,9,8,7,6,5,5,6,5,5,3,0.51
1046277,4,4,4,4,4,9,5,5,4,4,5,6,8,5,6,5,4,5,3,5,0.505
1046278,6,2,3,4,5,3,2,5,3,6,10,7,6,7,7,3,6,2,5,5,0.51
1046279,7,4,4,8,3,6,3,5,6,4,6,8,6,7,3,9,8,7,6,6,0.6
1046281,4,5,4,7,2,5,3,3,2,6,3,8,1,10,6,6,4,6,6,6,0.475
1046282,5,4,6,4,9,6,9,3,2,5,5,5,1,5,3,6,5,5,1,3,0.445
1046284,4,4,5,1,4,3,7,5,9,4,5,4,4,6,2,6,6,6,3,7,0.47
1046285,6,5,3,3,1,5,4,4,7,5,2,7,6,5,1,5,4,3,3,4,0.395
1046287,3,3,9,4,7,4,5,4,3,7,6,8,6,3,4,5,1,5,5,5,0.51
1046288,1,7,5,3,5,5,8,1,4,7,3,9,4,7,4,4,5,7,0,7,0.465
1046289,4,4,9,3,8,7,4,4,5,3,4,4,5,5,3,3,2,2,7,4,0.495
1046290,3,5,4,4,4,2,4,4,3,5,5,9,3,4,6,7,3,9,5,3,0.505
1046291,4,3,6,4,5,4,3,7,4,3,6,5,2,0,8,9,6,5,3,4,0.495
1046292,3,5,5,5,4,3,3,7,6,5,5,3,8,7,3,4,6,7,8,8,0.56
1046294,3,5,5,8,6,8,9,5,3,4,4,5,4,3,6,6,6,6,4,5,0.555
1046295,3,5,5,6,5,5,4,4,3,6,8,6,6,3,5,3,3,6,5,4,0.465
1046296,9,3,6,9,3,4,5,4,9,3,4,3,6,5,2,7,4,2,7,6,0.54
1046297,1,7,8,5,1,5,7,5,4,4,3,1,3,7,8,4,8,3,3,5,0.47
1046298,3,2,4,5,3,5,2,7,6,2,10,7,5,8,0,6,5,8,5,3,0.52
1046299,5,7,5,7,8,6,3,6,4,4,6,3,5,4,3,3,4,7,4,5,0.555
1046300,4,7,2,5,6,6,3,7,5,4,6,9,6,2,6,4,5,4,3,3,0.465
1046301,5,6,5,6,2,4,7,5,5,2,7,5,8,3,4,7,0,1,7,5,0.445
1046302,2,6,4,4,6,2,3,6,4,5,3,9,7,3,6,5,4,2,5,5,0.45
1046303,6,4,3,5,8,2,7,2,6,6,3,5,4,5,7,6,3,3,9,3,0.465
1046304,7,7,8,6,6,7,7,4,7,5,8,4,8,5,7,3,4,5,3,3,0.58
1046305,8,4,4,2,5,7,6,8,5,2,3,3,9,5,7,6,4,5,7,3,0.525
1046306,4,4,6,5,6,4,5,6,9,2,8,4,6,5,5,5,4,4,5,6,0.525
1046307,6,5,3,2,2,3,9,6,5,8,5,3,3,3,5,8,2,7,3,7,0.47
1046308,5,5,1,6,5,8,7,3,6,9,4,5,5,2,7,4,6,5,9,5,0.54
1046311,5,0,9,7,2,5,4,4,7,4,1,3,7,8,5,5,4,7,7,5,0.52
1046314,2,4,6,9,5,2,4,5,5,3,5,5,4,5,8,5,4,6,5,7,0.495
1046316,4,2,4,5,4,5,3,6,9,3,5,4,7,5,6,6,7,6,5,8,0.55
1046317,6,4,3,1,8,5,5,4,4,5,3,6,9,5,3,6,3,6,3,8,0.465
1046318,4,8,3,5,6,6,6,5,3,6,5,5,3,10,8,4,4,6,9,4,0.575
1046319,7,4,3,7,5,2,7,4,4,4,8,3,6,7,4,4,7,4,1,6,0.475
1046321,9,2,5,6,5,6,5,3,6,8,7,4,5,4,3,3,6,7,8,9,0.59
1046322,8,8,5,5,5,4,7,5,5,3,4,6,3,2,5,5,4,5,6,5,0.555
1046323,8,6,6,4,4,3,1,6,5,3,3,1,6,4,5,7,4,4,9,5,0.46
1046324,5,5,5,4,5,6,3,7,8,5,3,7,4,10,4,2,2,7,4,6,0.55
1046327,6,2,6,7,4,4,1,4,6,1,4,6,8,3,7,5,6,6,4,7,0.51
1046328,3,5,5,4,3,4,8,6,3,4,3,4,3,8,4,7,4,6,6,5,0.465
1046329,3,6,5,4,9,9,3,5,4,4,6,8,5,6,6,7,3,4,7,6,0.56
1046330,4,6,4,3,4,7,8,2,8,5,3,8,6,4,4,10,3,6,7,5,0.545
1046331,4,3,7,4,4,3,2,5,3,3,4,3,6,3,5,4,8,5,4,6,0.43
1046332,5,4,5,6,2,3,6,5,4,7,5,3,3,6,10,6,3,4,2,5,0.49
1046333,7,2,8,8,9,5,5,4,6,5,6,5,4,7,3,4,3,5,4,7,0.545
1046334,4,5,9,4,7,4,7,5,3,5,3,2,4,6,5,3,6,5,3,3,0.48
1046335,5,5,5,2,4,7,4,8,5,6,5,9,4,7,4,4,6,4,3,7,0.535
1046337,3,3,6,7,5,1,7,7,8,5,5,7,3,4,5,3,7,2,4,6,0.49
1046338,5,7,5,3,4,3,3,4,9,5,3,4,4,3,5,7,4,7,4,2,0.47
1046342,5,10,5,5,7,2,3,10,4,5,4,1,5,3,5,5,5,4,6,5,0.495
1046344,5,9,3,3,2,5,4,7,4,5,7,7,9,6,3,5,8,6,6,3,0.56
1046345,4,8,2,5,5,5,9,4,3,4,4,8,4,7,4,5,4,3,2,9,0.495
1046346,2,3,8,6,8,8,4,5,4,5,4,2,3,3,4,6,6,6,4,4,0.47
1046347,7,4,1,5,5,7,6,4,4,6,7,8,3,7,3,7,6,6,3,3,0.51
1046349,7,5,7,7,8,8,4,3,6,7,5,5,4,5,5,3,5,3,3,2,0.55
1046350,7,6,6,3,4,8,5,8,5,3,4,4,4,4,8,3,3,9,5,3,0.51
1046351,6,6,5,5,8,5,6,7,5,5,5,5,6,8,3,2,5,5,7,5,0.58
1046352,9,3,2,5,6,7,9,5,10,4,6,6,9,6,3,3,4,5,6,4,0.57
1046353,5,6,3,6,1,7,4,5,6,5,10,7,5,5,4,6,5,3,3,5,0.525
1046354,6,7,6,4,3,4,4,5,4,5,6,4,6,6,3,4,8,8,5,4,0.55
1046355,3,4,3,6,2,2,6,9,5,4,4,6,2,1,3,4,4,5,8,8,0.45
1046356,2,5,7,2,5,4,6,5,6,5,4,7,4,5,2,6,4,2,8,5,0.445
1046357,2,5,3,7,9,6,3,8,4,4,5,9,3,9,6,2,6,4,5,5,0.56
1046358,2,6,5,4,4,5,4,6,3,6,4,8,7,5,2,7,2,5,7,5,0.475
1046359,3,5,5,6,6,6,4,4,5,4,6,6,4,5,9,3,5,7,5,8,0.595
1046360,6,6,4,2,3,5,8,2,6,6,4,4,9,2,3,7,5,3,8,5,0.5
1046361,4,6,3,4,7,6,3,6,4,5,3,1,8,7,4,2,5,3,5,4,0.495
1046362,4,4,8,6,5,3,3,4,6,5,2,6,1,5,4,3,8,6,6,5,0.46
1046363,3,3,4,6,7,4,4,2,3,7,3,8,6,4,7,3,4,4,9,6,0.475
1046364,5,6,4,5,4,3,6,9,5,4,6,8,6,5,8,5,6,6,2,2,0.5
1046365,5,8,2,3,4,4,5,5,5,5,3,5,5,3,2,6,6,4,4,7,0.45
1046367,9,6,4,4,2,7,5,6,0,4,0,7,1,3,7,4,7,7,3,6,0.515
1046368,6,5,6,7,9,4,5,4,8,2,6,4,6,7,3,4,2,3,5,3,0.505
1046369,3,3,3,6,5,7,5,8,4,6,3,5,8,4,8,7,3,8,5,4,0.535
1046371,2,5,6,8,5,2,5,3,8,5,5,3,4,4,2,5,4,5,10,7,0.5
1046372,3,4,4,3,5,6,8,4,8,5,4,5,5,9,4,6,5,5,4,7,0.525
1046374,9,5,6,4,3,5,5,7,5,8,5,7,4,7,5,7,3,4,5,5,0.565
1046375,5,1,5,4,6,3,2,4,7,9,4,4,6,7,4,5,6,7,4,4,0.48
1046376,6,4,4,3,5,5,4,4,7,4,3,4,8,6,6,4,5,5,4,8,0.515
1046377,5,2,9,5,5,5,2,8,5,5,5,5,4,6,5,9,6,4,5,5,0.545
1046378,4,1,2,6,3,4,4,4,5,8,4,4,6,3,10,8,4,3,5,2,0.495
1046379,6,5,9,8,7,6,5,4,6,7,5,3,7,7,5,3,4,2,8,4,0.59
1046380,4,9,9,5,8,7,4,4,5,4,3,4,4,5,6,5,7,7,4,8,0.595
1046381,4,5,3,4,5,5,3,3,4,4,4,8,10,3,6,4,3,8,4,5,0.46
1046382,5,3,6,5,2,6,5,6,3,4,5,7,7,5,10,3,3,9,2,5,0.54
1046383,6,6,7,7,7,10,3,6,7,3,2,5,4,4,6,8,3,5,9,8,0.61
1046384,8,2,3,7,3,4,4,1,5,5,5,6,5,3,5,5,9,4,6,2,0.485
1046388,6,6,5,4,5,2,6,3,6,4,3,6,8,4,6,3,5,7,2,4,0.47
1046390,8,7,3,2,2,4,5,5,3,4,8,5,5,6,2,5,8,5,5,7,0.505
1046393,4,3,6,2,5,4,6,5,4,1,6,6,10,3,4,3,5,8,1,10,0.48
1046394,5,3,3,4,6,2,4,1,9,9,6,5,5,2,6,6,5,8,6,6,0.505
1046395,6,7,5,7,9,3,3,4,3,2,1,5,5,8,9,7,4,8,2,9,0.57
1046396,6,6,8,5,6,5,4,5,5,5,4,5,5,5,3,8,3,5,4,7,0.535
1046397,2,4,5,3,6,6,7,4,5,4,5,4,6,7,7,7,6,5,5,8,0.545
1046398,6,3,3,4,5,2,6,7,5,5,9,6,10,6,3,5,8,6,6,6,0.565
1046399,7,4,4,5,10,6,5,6,10,9,3,3,4,6,4,3,2,2,7,4,0.525
1046400,9,5,6,6,3,3,1,2,5,1,2,7,9,5,3,4,7,5,6,5,0.515
1046401,6,7,3,5,5,4,1,8,3,3,4,8,6,6,8,4,5,4,3,4,0.49
1046402,5,5,6,3,3,3,5,4,8,5,5,4,5,6,8,3,5,5,3,9,0.53
1046403,4,4,3,7,7,5,8,7,6,6,3,4,4,7,3,4,7,6,2,5,0.51
1046404,7,4,9,2,7,4,3,3,6,3,3,3,6,5,4,4,6,8,5,3,0.47
1046405,5,4,5,6,7,6,3,7,3,4,4,6,6,6,5,3,4,5,9,7,0.545
1046406,4,1,5,6,6,4,5,2,4,3,7,4,8,6,6,7,6,8,8,4,0.585
1046407,5,4,6,7,7,2,1,8,6,4,4,9,2,4,8,4,6,5,5,3,0.555
1046408,4,7,4,7,7,3,7,5,6,5,7,4,4,8,6,4,7,6,5,4,0.585
1046409,4,4,1,4,5,5,4,3,2,5,10,2,6,6,7,5,4,7,5,4,0.46
1046410,4,8,4,4,2,9,5,2,3,2,7,4,5,8,5,9,6,5,2,3,0.485
1046416,4,4,4,7,4,3,3,8,6,8,4,7,9,3,5,5,8,4,7,6,0.565
1046417,9,3,1,3,4,8,6,4,8,8,0,5,5,7,3,5,4,3,6,4,0.48
1046418,4,4,6,2,0,2,4,7,2,8,8,9,2,4,8,2,7,8,5,4,0.465
1046420,7,10,3,4,5,3,5,4,4,3,7,9,9,6,2,5,6,3,7,5,0.545
1046421,4,4,1,9,7,0,4,3,2,4,5,6,7,3,9,6,4,3,2,9,0.435
1046422,5,4,1,7,5,4,4,4,6,4,8,7,7,5,5,2,3,3,5,4,0.48
1046423,3,4,2,6,5,5,8,3,1,4,3,2,3,6,3,3,3,8,7,3,0.41
1046424,4,3,4,4,9,3,6,0,3,4,3,5,3,8,6,5,5,5,8,7,0.47
1046425,4,8,6,4,5,9,8,3,8,2,3,3,3,9,3,4,4,6,3,4,0.52
1046426,6,4,2,5,4,8,2,7,4,4,4,5,4,6,6,8,4,4,2,4,0.46
1046427,1,5,5,7,7,5,5,4,2,7,5,4,3,4,8,6,4,3,2,4,0.485
1046428,5,3,6,2,5,4,4,7,7,8,5,7,6,7,4,4,9,3,5,6,0.545
1046429,5,5,4,2,6,8,3,4,6,6,6,1,8,2,5,4,6,3,4,4,0.515
1046430,7,7,2,4,9,0,6,7,0,7,6,6,1,4,4,5,2,3,3,5,0.42
1046433,7,4,8,5,7,3,5,4,9,4,3,5,6,7,3,4,3,4,3,3,0.51
1046434,4,3,3,5,5,8,3,4,4,6,6,5,4,4,5,4,3,7,2,5,0.46
1046435,5,5,7,2,8,4,4,4,3,2,3,4,4,4,3,5,4,9,6,6,0.515
1046436,4,5,4,8,7,4,5,6,4,4,3,7,3,3,5,2,2,5,5,4,0.425
1046437,4,9,7,5,3,4,4,5,6,2,4,4,6,4,5,5,1,5,6,7,0.48
1046438,1,7,6,2,4,4,6,3,5,6,6,8,6,4,3,5,5,7,9,8,0.545
1046439,6,4,3,5,2,5,7,6,3,3,2,7,7,7,5,1,6,3,3,8,0.52
1046441,5,4,5,4,4,4,6,3,2,6,8,3,7,8,7,6,5,5,4,1,0.485
1046442,2,4,7,7,4,3,6,2,2,5,3,4,4,7,5,4,5,8,4,8,0.445
1046443,2,8,5,2,6,7,2,5,7,5,5,5,4,4,5,5,5,5,4,4,0.47
1046444,6,2,9,7,3,4,4,4,5,6,2,7,2,7,6,4,4,3,6,5,0.48
1046447,5,4,3,4,6,6,5,9,6,5,8,5,5,3,4,3,7,3,4,3,0.5
1046448,4,5,3,4,7,3,5,2,8,3,4,7,6,4,9,2,7,5,5,4,0.485
1046449,6,4,8,5,4,5,4,7,6,6,3,2,6,5,7,5,0,6,3,6,0.485
1046451,2,8,4,6,2,5,5,7,4,4,8,5,4,8,3,5,4,5,2,4,0.52
1046453,5,5,4,6,3,5,6,7,2,7,2,5,5,4,8,7,4,7,1,4,0.51
1046454,9,2,2,8,6,2,5,2,9,3,6,7,2,4,2,5,8,3,8,3,0.48
1046455,3,2,4,2,5,7,5,6,4,9,7,5,1,3,6,8,3,5,7,5,0.5
1046456,5,7,4,4,8,3,5,10,4,5,5,3,7,4,3,6,5,7,5,4,0.55
1046457,6,7,8,4,7,3,5,4,4,4,5,7,5,4,0,2,5,4,6,4,0.45
1046458,5,1,9,8,5,5,5,7,4,5,7,2,2,6,4,6,5,5,4,2,0.51
1046459,8,5,5,4,8,4,5,4,4,3,3,6,6,2,5,3,9,3,3,6,0.465
1046461,5,7,7,8,5,6,8,1,3,5,2,8,6,7,5,3,4,2,3,4,0.495
1046462,6,8,6,5,3,7,7,3,2,5,7,1,6,3,7,3,6,5,6,4,0.515
1046463,6,5,3,4,3,4,2,6,4,4,5,8,6,5,7,9,3,6,3,3,0.49
1046464,5,5,5,9,7,4,4,2,6,8,3,5,6,5,4,4,6,5,7,8,0.565
1046466,9,3,3,2,2,8,4,4,6,1,5,3,6,4,9,6,3,4,5,5,0.505
1046467,6,8,7,7,5,6,7,7,4,4,2,5,5,5,4,8,4,7,5,7,0.595
1046468,8,7,8,7,5,6,3,3,5,4,3,1,3,4,5,9,3,4,5,3,0.48
1046469,2,5,4,8,2,9,5,8,4,2,9,4,2,2,4,9,7,8,5,8,0.56
1046471,3,3,6,5,4,4,7,6,6,7,7,4,7,5,10,5,3,4,8,6,0.58
1046472,5,6,9,2,4,8,5,3,3,2,3,6,3,8,10,6,3,2,4,2,0.45
1046474,5,5,4,4,1,6,2,7,8,4,7,2,5,2,7,4,3,5,6,6,0.455
1046475,1,4,5,5,6,3,6,7,6,3,7,2,8,2,6,5,3,4,5,4,0.455
1046476,3,5,4,5,5,7,9,3,5,3,5,4,6,6,7,5,6,5,8,5,0.545
1046479,8,6,3,9,6,5,6,4,5,3,6,5,5,3,4,4,6,8,5,5,0.555
1046480,5,4,4,4,9,6,7,6,4,5,7,6,5,6,5,3,5,5,6,5,0.57
1046481,8,7,5,7,4,5,7,8,3,5,6,4,3,6,7,5,6,4,5,4,0.57
1046482,5,3,4,4,9,5,8,4,9,7,5,3,2,3,6,4,4,4,4,7,0.505
1046483,6,6,6,7,9,5,5,1,4,6,6,8,5,3,8,6,2,6,5,5,0.57
1046485,5,9,4,5,4,5,4,3,3,5,4,4,5,7,6,5,1,3,6,8,0.465
1046487,5,4,3,5,8,5,7,5,5,4,5,4,6,8,9,4,6,3,3,5,0.535
1046488,1,10,5,4,3,2,8,6,4,2,5,1,5,7,4,6,7,2,3,7,0.455
1046489,5,3,5,7,8,4,4,6,5,7,8,4,4,2,3,2,4,4,3,5,0.48
1046491,4,7,4,4,3,4,8,2,10,7,4,5,4,5,9,1,4,3,3,5,0.5
1046493,3,6,6,5,4,4,6,2,5,8,6,6,4,4,10,5,6,6,7,8,0.56
1046494,5,4,9,5,5,5,8,6,6,8,6,3,4,3,6,5,7,7,3,5,0.565
1046495,5,3,4,6,2,7,3,4,5,7,3,4,6,5,2,1,8,2,3,6,0.42
1046497,4,6,4,7,4,3,6,5,9,4,3,8,5,7,5,4,4,6,2,3,0.53
1046498,5,6,6,5,2,5,6,4,6,4,7,6,2,6,2,7,3,8,6,3,0.505
1046499,6,4,5,2,4,7,5,6,9,6,5,5,3,2,5,5,4,4,7,5,0.505
1046501,5,5,6,5,5,5,8,5,6,4,5,3,6,5,4,5,3,7,3,2,0.475
1046502,8,8,6,4,7,3,6,4,8,2,8,2,8,6,10,5,5,2,2,5,0.58
1046503,1,7,4,3,1,8,8,4,6,4,1,4,5,3,3,6,3,4,5,10,0.45
1046504,5,1,7,5,1,4,6,6,2,4,4,7,4,9,7,5,8,6,4,4,0.495
1046505,3,5,8,9,2,3,4,7,5,3,0,6,3,2,7,3,5,5,4,8,0.505
1046508,6,4,5,7,6,7,6,7,6,2,5,6,9,5,1,4,4,5,4,6,0.545
1046511,2,6,4,1,9,6,2,3,7,2,6,8,5,4,7,4,4,5,5,6,0.52
1046513,4,5,5,3,3,9,6,4,2,7,4,3,7,2,5,7,8,2,2,4,0.44
1046514,9,5,4,8,4,2,5,3,4,4,6,3,3,5,3,6,8,7,5,5,0.495
1046515,5,7,6,3,3,6,8,5,7,3,7,6,4,3,6,2,3,4,8,8,0.55
1046516,5,2,2,3,4,7,9,6,10,2,6,5,7,2,9,4,6,3,3,3,0.51
1046517,4,3,5,7,2,4,8,5,3,6,2,3,6,2,8,3,4,3,8,4,0.425
1046518,2,6,4,4,6,3,7,7,8,3,5,6,7,6,3,3,8,7,3,6,0.525
1046519,7,6,4,5,5,8,3,5,3,6,1,1,7,5,3,4,8,4,4,5,0.46
1046520,4,6,8,5,6,6,4,2,5,3,1,6,3,2,5,5,4,9,3,6,0.455
1046521,2,3,2,3,6,7,4,3,4,3,4,5,5,5,8,7,4,7,4,4,0.495
1046522,3,1,7,6,9,5,6,5,7,5,6,5,6,5,7,5,2,4,6,5,0.545
1046523,5,3,4,6,4,9,7,5,4,5,3,3,7,5,5,3,6,4,8,2,0.485
1046524,4,3,4,5,4,2,6,6,6,7,5,4,3,4,6,5,4,5,4,10,0.475
1046526,6,6,5,5,4,8,5,6,4,5,9,8,6,6,6,2,7,6,4,6,0.58
1046527,7,2,4,4,3,2,8,8,7,8,6,7,4,3,6,6,3,3,5,2,0.52
